2021/9/26,2095,38,8,3,32,0,0,9,28,27,18,146,99,294,184,21,4,4,5,19,7,30,32,200,20,27,52,346,138,23,3,0,3,10,33,4,4,1,7,2,88,7,7,20,15,5,4,68
2021/9/27,966,17,7,1,10,1,0,3,15,27,9,49,49,125,53,7,4,2,6,4,6,17,14,99,8,10,23,130,53,7,23,0,6,2,27,2,1,0,5,2,46,5,9,24,13,1,0,44
2021/9/28,1943,30,24,0,14,6,2,3,46,26,17,142,92,242,140,30,9,9,4,16,13,45,38,148,16,34,49,335,127,20,7,0,12,3,42,4,2,3,10,4,43,12,6,22,24,1,9,62
2021/9/29,1980,54,26,0,16,0,1,4,29,41,14,119,88,260,165,26,5,30,13,2,12,32,33,148,13,26,53,346,134,17,8,8,8,18,37,8,12,5,6,9,44,6,7,16,10,3,4,64
2021/9/30,1568,36,19,1,20,3,1,5,23,25,8,116,67,206,107,24,4,10,8,6,8,46,25,126,10,9,41,266,98,13,0,0,3,9,38,6,5,0,14,3,37,7,6,35,4,1,10,59
2021/10/1,1367,25,20,2,7,1,6,3,22,13,11,106,86,191,80,21,1,29,2,6,16,37,14,87,10,11,35,227,65,10,4,2,5,9,32,9,3,1,16,2,45,10,8,16,10,2,5,44
2021/10/2,1329,24,11,2,10,11,0,3,25,23,15,71,68,190,94,21,2,24,9,9,12,24,19,80,5,28,34,203,93,12,11,4,4,10,22,4,3,3,14,4,45,11,7,5,9,2,3,46
2021/10/3,873,11,5,0,4,5,2,2,9,12,8,70,39,125,78,8,1,8,3,2,6,12,4,61,3,6,27,120,62,10,2,1,2,2,39,11,5,1,13,2,43,2,3,9,12,0,0,23
2021/10/4,502,8,1,0,0,6,0,1,11,13,2,33,16,89,27,11,6,2,3,1,2,14,6,17,2,9,9,96,26,6,4,0,1,12,13,5,3,1,4,1,15,1,3,4,2,1,1,14
2021/10/5,1104,19,8,2,6,1,2,3,15,14,14,80,72,107,85,11,7,4,6,2,11,18,4,130,10,9,19,201,53,16,11,6,0,10,24,5,6,3,16,2,20,3,9,6,7,5,8,34
2021/10/6,1180,18,11,1,2,3,1,1,21,15,9,75,49,163,125,12,5,6,2,3,12,22,14,76,17,12,32,190,95,12,5,3,7,17,24,3,1,1,6,2,23,6,8,25,9,1,2,33
2021/10/7,912,14,11,0,4,1,0,7,20,18,10,49,36,141,75,8,4,4,3,1,4,24,8,59,17,6,26,158,64,10,6,0,0,9,17,3,1,1,10,4,24,8,3,12,12,2,4,14
2021/10/8,810,19,0,0,5,0,0,1,10,14,7,30,33,99,71,11,4,7,2,2,10,21,6,52,14,1,25,169,53,18,2,1,0,9,11,9,1,0,8,0,16,5,13,1,18,0,3,29
2021/10/9,791,38,5,0,5,1,0,0,25,12,13,38,35,78,80,8,8,6,4,0,7,15,10,49,11,8,19,122,53,8,5,6,0,3,14,15,2,0,12,0,27,9,4,6,9,1,4,16
2021/10/10,581,23,23,1,1,1,1,26,9,8,5,33,33,55,47,7,0,1,4,0,3,26,5,27,5,4,24,89,27,4,0,0,0,3,12,3,0,0,9,1,30,6,5,3,2,1,0,14
2021/10/11,285,15,2,0,0,0,0,1,5,3,8,20,13,34,27,3,2,1,4,0,2,5,5,13,5,0,8,49,10,3,1,0,0,5,6,1,0,1,9,1,12,2,3,0,1,1,0,4
2021/10/12,672,26,24,2,3,0,1,0,7,9,6,36,26,49,49,6,9,1,1,5,8,27,4,40,6,3,11,127,49,8,1,17,1,9,13,11,1,0,9,5,14,1,3,2,4,1,4,33
2021/10/13,741,29,27,0,0,0,6,4,8,8,17,39,28,69,61,1,4,6,7,0,12,13,5,48,5,1,20,107,58,16,1,0,0,10,29,10,1,2,7,0,29,4,3,3,6,0,7,30
2021/10/14,644,35,17,0,4,0,6,1,6,12,2,36,24,50,47,3,24,2,4,0,3,12,4,30,4,1,9,112,41,17,4,4,20,2,29,4,0,0,8,4,18,0,4,3,1,0,5,32
2021/10/15,521,25,19,1,0,0,4,3,11,4,5,27,16,55,22,6,8,3,3,3,3,14,6,35,8,9,12,64,24,9,2,2,2,9,25,2,1,0,6,1,22,0,4,9,3,3,6,25
2021/10/16,537,34,10,0,2,1,0,3,6,6,10,22,12,67,26,5,3,5,0,0,7,6,6,38,6,3,10,82,32,6,0,0,10,2,19,10,3,0,5,3,17,1,6,16,3,1,3,30
2021/10/17,380,27,1,0,3,0,2,2,6,4,3,19,6,41,26,1,3,1,0,2,0,7,4,21,2,7,7,69,19,3,0,0,13,7,15,4,0,1,6,4,10,2,11,11,0,0,1,9
2021/10/18,178,5,0,0,0,0,2,0,2,0,1,13,5,19,5,0,1,1,0,0,2,8,4,10,0,2,1,22,13,4,0,1,0,2,6,4,0,0,3,7,11,6,2,2,0,0,0,14
2021/10/19,423,12,3,0,0,0,9,1,5,2,8,18,22,37,18,6,0,1,1,3,4,7,6,14,3,4,7,92,29,4,0,0,2,10,8,3,0,1,3,3,21,1,7,1,14,1,1,31
2021/10/20,427,12,3,0,0,1,1,0,7,9,6,11,16,42,33,3,1,3,4,1,5,14,7,28,4,5,8,65,26,10,2,1,8,8,16,4,0,0,3,2,9,3,7,2,5,1,12,19
2021/10/21,311,11,4,0,0,1,0,1,6,3,4,14,12,30,29,1,0,8,0,0,2,6,4,20,6,5,5,47,29,2,0,1,0,3,11,1,0,1,4,4,5,5,3,3,0,0,1,19
2021/10/22,345,14,2,0,0,0,2,2,5,1,15,14,5,26,11,1,0,3,1,0,4,12,0,36,3,5,10,51,30,2,2,2,0,2,10,5,0,1,5,3,11,8,3,2,21,0,1,14
2021/10/23,307,16,3,0,2,3,0,0,3,2,2,17,9,35,17,3,3,0,1,1,4,4,1,22,4,4,8,53,29,5,1,0,3,2,7,1,1,1,6,0,9,7,1,3,2,0,1,11
2021/10/24,224,7,3,0,0,0,0,0,2,2,10,7,8,17,6,1,0,1,1,2,1,5,2,16,5,7,4,30,39,4,0,0,0,3,4,5,0,1,3,2,5,7,0,1,2,0,0,11
2021/10/25,145,5,0,0,2,0,0,0,0,0,3,2,3,14,6,1,1,0,0,0,3,6,0,8,2,5,11,24,21,3,1,0,0,2,7,1,0,0,4,0,3,2,0,0,0,0,0,5
2021/10/26,349,11,1,0,1,0,3,0,2,3,11,13,6,27,19,5,2,6,0,1,9,7,1,37,10,3,10,56,50,10,1,0,0,3,9,2,0,1,5,0,3,2,2,0,0,0,4,13
2021/10/27,323,7,7,0,0,1,1,0,2,0,17,13,11,34,16,2,3,1,0,0,0,11,1,24,0,8,1,69,21,5,0,1,8,11,7,1,0,0,10,2,7,0,2,2,0,0,0,17
2021/10/28,299,4,0,0,1,0,0,1,2,1,13,13,7,22,14,3,12,8,0,1,3,4,1,24,1,4,8,64,25,3,1,1,9,6,7,5,1,0,7,0,5,2,5,2,0,0,0,9
2021/10/29,321,10,0,0,2,3,0,0,3,2,18,13,8,24,12,1,4,0,0,0,3,15,2,19,4,0,4,55,27,5,0,0,12,10,6,12,0,0,6,2,19,1,4,1,8,0,0,6
2021/10/30,281,8,0,0,3,3,0,0,7,0,4,14,13,23,8,2,6,5,1,0,1,7,3,21,4,4,4,39,16,6,1,4,4,8,14,4,0,0,6,4,18,1,3,1,0,0,0,11
2021/10/31,227,10,0,0,2,2,0,0,1,3,4,12,3,18,7,0,1,1,5,0,0,9,1,17,4,2,7,41,16,7,0,0,9,9,11,3,1,0,2,1,12,0,2,1,0,0,0,3
2021/11/1,77,6,1,0,0,0,0,0,0,0,1,0,3,11,4,0,0,0,3,0,1,5,0,6,1,0,3,8,1,0,0,0,3,5,5,1,1,0,1,0,5,0,1,0,0,0,0,1
2021/11/2,239,17,2,0,2,0,1,0,3,0,7,10,13,19,14,0,1,1,0,0,0,8,3,12,5,0,3,38,21,3,3,0,3,13,5,8,0,0,7,1,4,2,0,0,0,0,0,10
2021/11/3,264,9,0,0,1,0,2,0,1,2,14,7,6,29,16,3,0,0,0,1,2,19,5,18,5,1,4,54,17,3,0,0,2,13,7,0,0,0,2,0,12,1,1,0,0,0,1,6
2021/11/4,120,6,0,0,1,1,0,0,1,1,3,4,4,13,11,1,0,0,0,0,0,6,0,2,1,0,3,14,14,4,0,0,0,15,3,0,0,0,0,0,3,1,0,0,0,0,0,8
